ncessch,school_name,zip_mailing,city_location,state_location,school_level,enrollment,lowest_grade_offered,highest_grade_offered
360013502858,PS 224,11426,BELLEROSE,NY,1,409.0,-1.0,8.0
360013502859,JOHN F KENNEDY JR SCHOOL,11373,ELMHURST,NY,3,466.0,9.0,12.0
360013502864,RICHARD H HUNGERFORD SCHOOL (THE),10304,STATEN ISLAND,NY,3,446.0,7.0,12.0
360013502870,MANHATTAN SCHOOL FOR CAREER DEVELOPMENT,10003,NEW YORK,NY,3,232.0,6.0,12.0
360013503340,PS 35,10019,NEW YORK,NY,4,271.0,3.0,12.0
360013503373,PS 17,10456,BRONX,NY,4,487.0,0.0,12.0
360013504319,PS 753 SCHOOL FOR CAREER DEVELOPMENT,11225,BROOKLYN,NY,3,280.0,9.0,12.0
360013504354,PS 177,11365,FLUSHING,NY,4,487.0,0.0,10.0
360013504409,PS  4,11207,BROOKLYN,NY,1,313.0,-1.0,5.0
360013504468,PS 186 WALTER J DAMROSCH SCHOOL,10459,BRONX,NY,4,769.0,0.0,11.0
360013504469,PS 188,10460,BRONX,NY,4,503.0,-1.0,12.0
360013504476,PS 36,11207,BROOKLYN,NY,4,386.0,-1.0,12.0
360013504477,PS 141,11226,BROOKLYN,NY,4,386.0,-1.0,11.0
360013504478,PS 231,11204,BROOKLYN,NY,1,318.0,0.0,8.0
360013504480,PS 23 AT QUEENS CHILDREN CENTER,11426,BELLEROSE,NY,4,260.0,0.0,12.0
360013504481,QUEENS TRANSITION CENTER,11436,JAMAICA,NY,3,391.0,9.0,12.0
360013504521,PS 176,10475,BRONX,NY,3,565.0,6.0,12.0
360013504522,JM RAPPORT SCHOOL FOR CAREER DEVELOPMENT,10455,BRONX,NY,3,459.0,9.0,12.0
360013504560,PS 10,10459,BRONX,NY,4,564.0,-1.0,11.0
360013504561,PS 140,11216,BROOKLYN,NY,1,358.0,0.0,8.0
360013504596,PS 94,10280,NEW YORK,NY,1,417.0,0.0,8.0
360013504597,HOSPITAL SCHOOLS,10465,BRONX,NY,-1,,,
360013504605,PS 53,11215,BROOKLYN,NY,4,450.0,0.0,12.0
360013504699,PS Q4,11365,FLUSHING,NY,1,459.0,-1.0,5.0
360013504780,PS 138,10035,NEW YORK,NY,4,624.0,-1.0,12.0
360013504781,PS 233,11375,FOREST HILLS,NY,4,564.0,0.0,12.0
360013504782,PS 396,11212,BROOKLYN,NY,1,476.0,0.0,8.0
360013504807,PS 79 HORAN SCHOOL,10035,NEW YORK,NY,3,275.0,11.0,12.0
360013504815,PS 771,11235,BROOKLYN,NY,4,457.0,0.0,12.0
360013504817,PS 256,11791,SYOSSET,NY,4,444.0,-1.0,12.0
360013504818,PS 993,11001,FLORAL PARK,NY,4,601.0,0.0,12.0
360013505853,VIDA BOGART SCHOOL FOR ALL CHILDREN (THE),10460,BRONX,NY,1,585.0,-1.0,8.0
360013506368,RIVERVIEW SCHOOL (THE),11377,WOODSIDE,NY,4,584.0,0.0,10.0
360013506605,PS 469-BRONX SCHOOL FOR CONTINUOUS LEARNING (THE),10467,BRONX,NY,1,406.0,0.0,8.0
360013506649,MS 596,10475,BRONX,NY,1,410.0,-1.0,7.0
360013605765,GIRLS PREPARATORY CHARTER SCHOOL OF NEW YORK,10002,NEW YORK,NY,1,582.0,-1.0,8.0
360013705766,MANHATTAN CHARTER SCHOOL,10002,NEW YORK,NY,1,251.0,0.0,5.0
360013805775,HARLEM LINK CHARTER SCHOOL,10026,NEW YORK,NY,1,436.0,-1.0,5.0
360013905776,FUTURE LEADERS INSTITUTE CHARTER SCHOOL,10027,NEW YORK,NY,1,391.0,0.0,8.0
360014005777,HARLEM CHILDRENS ZONE PROMISE ACADEMY II CHARTER SCHOOL,10035,NEW YORK,NY,4,1035.0,0.0,12.0
360014105778,HARLEM VILLAGE ACADEMY EAST CHARTER SCHOOL,10027,NEW YORK,NY,4,659.0,0.0,12.0
360014205779,NYC AUTISM CHARTER SCHOOL EAST HARLEM,10029,NEW YORK,NY,4,40.0,2.0,12.0
360014305781,KIPP INFINITY CHARTER SCHOOL,10027,NEW YORK,NY,4,1866.0,0.0,12.0
360014405787,SOUTH BRONX CHARTER SCHOOL,10454,BRONX,NY,1,467.0,0.0,7.0
360014505814,WILLIAMSBURG COLLEGIATE CHARTER SCHOOL,11211,BROOKLYN,NY,2,287.0,5.0,8.0
360014605815,HELLENIC CLASSICAL CHARTER SCHOOL,11215,BROOKLYN,NY,1,498.0,0.0,8.0
360014705821,ACHIEVEMENT FIRST CROWN HEIGHTS CHARTER SCHOOL,11203,BROOKLYN,NY,4,1242.0,0.0,12.0
360014805822,KIPP ALWAYS MENTALLY PREPARED CHARTER SCHOOL,11213,BROOKLYN,NY,1,791.0,0.0,8.0
360014905824,ACHIEVEMENT FIRST EAST NEW YORK CHARTER SCHOOL,11207,BROOKLYN,NY,4,1145.0,0.0,12.0
360015005825,UFT CHARTER SCHOOL,11207,BROOKLYN,NY,3,190.0,9.0,12.0
360015101348,IS 187 CHRISTA MCAULIFFE SCHOOL (THE),11219,BROOKLYN,NY,2,982.0,6.0,8.0
360015101916,HIGH SCHOOL OF TELECOMMUNICATION ARTS AND TECHNOLOGY,11220,BROOKLYN,NY,3,1226.0,9.0,12.0
360015101947,FRANKLIN DELANO ROOSEVELT HIGH SCHOOL,11204,BROOKLYN,NY,3,3284.0,9.0,12.0
360015101952,FORT HAMILTON HIGH SCHOOL,11209,BROOKLYN,NY,3,4674.0,9.0,12.0
360015102036,NEW UTRECHT HIGH SCHOOL,11214,BROOKLYN,NY,3,3505.0,9.0,12.0
360015102212,PS 48 MAPLETON,11204,BROOKLYN,NY,1,566.0,-1.0,5.0
360015102266,JHS 62 DITMAS,11218,BROOKLYN,NY,2,1172.0,6.0,8.0
360015102385,PS 102 BAYVIEW (THE),11209,BROOKLYN,NY,1,1395.0,0.0,5.0
360015102391,PS/IS 104 FORT HAMILTON SCHOOL (THE),11209,BROOKLYN,NY,1,1223.0,0.0,8.0
360015102396,PS 105 BLYTHEBOURNE (THE),11219,BROOKLYN,NY,1,1387.0,0.0,5.0
360015102421,PS 112 LEFFERTS PARK,11228,BROOKLYN,NY,1,728.0,-1.0,5.0
360015102471,PS 127 MCKINLEY PARK,11228,BROOKLYN,NY,1,519.0,0.0,5.0
360015102575,PS 160 WILLIAM T SAMPSON,11219,BROOKLYN,NY,1,1234.0,0.0,5.0
360015102585,PS 163 BATH BEACH,11214,BROOKLYN,NY,1,633.0,0.0,8.0
360015102587,PS 164 CAESAR RODNEY,11219,BROOKLYN,NY,1,669.0,-1.0,5.0
360015102603,RALPH A FABRIZIO SCHOOL,11209,BROOKLYN,NY,1,1016.0,0.0,5.0
360015102618,PS 176 OVINGTON,11219,BROOKLYN,NY,1,1217.0,0.0,5.0
360015102625,PS 179 KENSINGTON,11218,BROOKLYN,NY,1,802.0,-1.0,5.0
360015102626,SEEALL ACADEMY (THE),11204,BROOKLYN,NY,1,1073.0,-1.0,8.0
360015102638,PS 185 WALTER KASSENBROCK,11209,BROOKLYN,NY,1,636.0,0.0,5.0
360015102641,PS 186 DR IRVING A GLADSTONE,11214,BROOKLYN,NY,1,1118.0,0.0,5.0
360015102657,PS 192 MAGNET SCHOOL FOR MATH AND SCIENCE INQUIRY (THE),11204,BROOKLYN,NY,1,638.0,-1.0,8.0
360015102679,PS 200 BENSON SCHOOL,11214,BROOKLYN,NY,1,1339.0,-1.0,5.0
360015102682,JHS 201 DYKER HEIGHTS (THE),11228,BROOKLYN,NY,2,1748.0,6.0,8.0
360015102689,PS 204 VINCE LOMBARDI,11228,BROOKLYN,NY,1,1108.0,-1.0,5.0
360015102692,PS 205 CLARION,11204,BROOKLYN,NY,1,1307.0,-1.0,5.0
360015102724,JHS 220 JOHN J PERSHING,11220,BROOKLYN,NY,2,1485.0,6.0,8.0
360015102729,JHS 223 MONTAUK (THE),11204,BROOKLYN,NY,2,886.0,6.0,8.0
360015102735,JHS 227 EDWARD B SHALLOW,11204,BROOKLYN,NY,2,1633.0,6.0,8.0
360015102738,PS 229 DYKER,11228,BROOKLYN,NY,1,1250.0,-1.0,8.0
360015102761,PS 247,11204,BROOKLYN,NY,1,855.0,0.0,5.0
360015102775,JHS 259 WILLIAM MCKINLEY,11228,BROOKLYN,NY,2,1864.0,6.0,8.0
360015103006,PS/IS 30 MARY WHITE OVINGTON,11209,BROOKLYN,NY,1,977.0,0.0,8.0
360015105227,PS 69 VINCENT D GRIPPO SCHOOL,11220,BROOKLYN,NY,1,772.0,0.0,5.0
360015105877,PS 506 SCHOOL OF JOURNALISM AND TECHNOLOGY (THE),11220,BROOKLYN,NY,1,738.0,0.0,5.0
360015105908,PS 503 SCHOOL OF DISCOVERY (THE),11220,BROOKLYN,NY,1,945.0,0.0,5.0
360015105955,URBAN ASSEMBLY SCHOOL FOR CRIMINAL JUSTICE,11204,BROOKLYN,NY,3,573.0,6.0,12.0
360015106120,ACADEMY OF TALENTED SCHOLARS (THE),11218,BROOKLYN,NY,1,421.0,0.0,5.0
360015106138,BROOKLYN SCHOOL OF INQUIRY,11218,BROOKLYN,NY,1,531.0,0.0,8.0
360015106196,SCHOOL OF MATH SCIENCE AND HEALTHY LIVING,11220,BROOKLYN,NY,1,310.0,0.0,5.0
360015106197,PS 748 BROOKLYN SCHOOL FOR GLOBAL SCHOLARS,11214,BROOKLYN,NY,1,495.0,0.0,5.0
360015106198,PS 264 BAY RIDGE ELEMENTARY SCHOOL FOR THE ARTS,11209,BROOKLYN,NY,1,453.0,0.0,5.0
360015106199,SCHOOL FOR FUTURE LEADERS (THE),11219,BROOKLYN,NY,1,430.0,0.0,5.0
360015201906,ABRAHAM LINCOLN HIGH SCHOOL,11235,BROOKLYN,NY,3,1860.0,9.0,12.0
360015201943,EDWARD R MURROW HIGH SCHOOL,11230,BROOKLYN,NY,3,3568.0,9.0,12.0
360015202346,PS 90 EDNA COHEN SCHOOL,11224,BROOKLYN,NY,1,593.0,-1.0,5.0
360015202363,PS 95 GRAVESEND (THE),11223,BROOKLYN,NY,1,986.0,-1.0,8.0
360015202367,IS 96 SETH LOW,11204,BROOKLYN,NY,2,831.0,6.0,8.0
360015202370,PS 97 HIGHLAWN (THE),11223,BROOKLYN,NY,1,743.0,0.0,5.0
360015202377,PS 99 ISAAC ASIMOV,11230,BROOKLYN,NY,1,882.0,-1.0,8.0
360015202378,PS 100 CONEY ISLAND SCHOOL (THE),11229,BROOKLYN,NY,1,829.0,-1.0,5.0
360015202382,PS 101 VERRAZANO (THE),11214,BROOKLYN,NY,1,920.0,0.0,5.0
360015202447,PS 121 NELSON A ROCKEFELLER,11204,BROOKLYN,NY,1,334.0,0.0,8.0
360015202473,PS 128 BENSONHURST,11214,BROOKLYN,NY,1,451.0,0.0,5.0
360015202552,PS 153 HOMECREST,11229,BROOKLYN,NY,1,577.0,-1.0,5.0
360015202619,PS 177 MARLBORO (THE),11204,BROOKLYN,NY,1,985.0,-1.0,5.0
360015202645,PS 188 MICHAEL E BERDY,11224,BROOKLYN,NY,1,349.0,-1.0,5.0
360015202676,PS 199 FREDERICK WACHTEL,11230,BROOKLYN,NY,1,567.0,-1.0,5.0
360015202702,PS 209 MARGARET MEAD,11235,BROOKLYN,NY,1,732.0,-1.0,8.0
360015202708,PS 212 LADY DEBORAH MOODY,11214,BROOKLYN,NY,1,693.0,-1.0,5.0
360015202713,PS 215 MORRIS H WEISS,11223,BROOKLYN,NY,1,823.0,-1.0,5.0
360015202715,PS 216 ARTURO TOSCANINI,11223,BROOKLYN,NY,1,763.0,-1.0,5.0
360015202731,PS 225 EILEEN E ZAGLIN (THE),11235,BROOKLYN,NY,1,1010.0,-1.0,8.0
360015202734,PS 226 ALFRED DE B MASON,11204,BROOKLYN,NY,1,1021.0,-1.0,8.0
360015202736,IS 228 DAVID A BOODY,11223,BROOKLYN,NY,2,1494.0,6.0,8.0
360015202753,PS 238 ANNE SULLIVAN,11223,BROOKLYN,NY,1,600.0,-1.0,8.0
360015202754,MARK TWAIN IS 239 FOR THE GIFTED AND TALENTED,11224,BROOKLYN,NY,2,1350.0,6.0,8.0
360015202767,PS 253,11235,BROOKLYN,NY,1,941.0,-1.0,5.0
360015202792,IS 281 JOSEPH B CAVALLARO,11214,BROOKLYN,NY,2,1260.0,6.0,8.0
360015202797,PS 288 SHIRLEY TANYHILL (THE),11224,BROOKLYN,NY,1,583.0,-1.0,8.0
360015202807,IS 303 HERBERT S EISENBERG,11224,BROOKLYN,NY,2,569.0,6.0,8.0
360015202821,PS 329 SURFSIDE,11224,BROOKLYN,NY,1,381.0,-1.0,5.0
360015202888,WILLIAM E GRADY CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,11235,BROOKLYN,NY,3,459.0,9.0,12.0
360015203011,IS 98 BAY ACADEMY,11235,BROOKLYN,NY,2,1602.0,6.0,8.0
360015203107,BROOKLYN STUDIO SECONDARY SCHOOL,11214,BROOKLYN,NY,3,927.0,6.0,12.0
360015204312,JOHN DEWEY HIGH SCHOOL,11223,BROOKLYN,NY,3,2202.0,9.0,12.0
360015205823,INTERNATIONAL HIGH SCHOOL AT LAFAYETTE,11214,BROOKLYN,NY,3,359.0,9.0,12.0
360015205826,RACHEL CARSON HIGH SCHOOL FOR COASTAL STUDIES,11224,BROOKLYN,NY,3,622.0,9.0,12.0
360015205827,HIGH SCHOOL OF SPORTS MANAGEMENT,11214,BROOKLYN,NY,3,262.0,9.0,12.0
360015205926,KINGSBOROUGH EARLY COLLEGE SCHOOL,11214,BROOKLYN,NY,3,706.0,6.0,12.0
360015205940,LIFE ACADEMY HIGH SCHOOL FOR FILM AND MUSIC,11214,BROOKLYN,NY,3,282.0,9.0,12.0
360015205941,LEADERS HIGH SCHOOL,11214,BROOKLYN,NY,3,384.0,9.0,12.0
360015205942,LIBERATION DIPLOMA PLUS,11224,BROOKLYN,NY,3,185.0,9.0,12.0
360015300800,PS 245,11226,BROOKLYN,NY,1,269.0,-1.0,5.0
360015300829,BROOKLYN COLLEGE ACADEMY,11218,BROOKLYN,NY,3,657.0,9.0,12.0
360015300871,LEON M GOLDSTEIN HIGH SCHOOL FOR THE SCIENCES,11235,BROOKLYN,NY,3,980.0,9.0,12.0
360015301788,PS 109,11210,BROOKLYN,NY,1,510.0,-1.0,8.0
360015302003,JHS 14 SHELL BANK,11235,BROOKLYN,NY,2,534.0,6.0,8.0
360015302007,JHS 78 ROY H MANN,11234,BROOKLYN,NY,2,544.0,6.0,8.0
360015302009,JAMES MADISON HIGH SCHOOL,11229,BROOKLYN,NY,3,3904.0,9.0,12.0
360015302012,JHS 278 MARINE PARK,11229,BROOKLYN,NY,2,1213.0,6.0,8.0
360015302032,MIDWOOD HIGH SCHOOL,11210,BROOKLYN,NY,3,4068.0,9.0,12.0
360015302230,PS 52 SHEEPSHEAD BAY,11235,BROOKLYN,NY,1,794.0,-1.0,5.0
360015302443,PS 119 AMERSFORT,11210,BROOKLYN,NY,1,427.0,-1.0,5.0
360015302507,PS 139 ALEXINE A FENTY,11226,BROOKLYN,NY,1,891.0,-1.0,5.0
360015302549,SCHOOL OF SCIENCE AND TECHNOLOGY,11210,BROOKLYN,NY,1,593.0,-1.0,5.0
360015302660,PS 193 GIL HODGES,11210,BROOKLYN,NY,1,653.0,-1.0,5.0
360015302662,PS 194 RAOUL WALLENBERG,11229,BROOKLYN,NY,1,548.0,-1.0,5.0
360015302665,PS 195 MANHATTAN BEACH,11235,BROOKLYN,NY,1,485.0,-1.0,5.0
360015302669,PS 197 KINGS HIGHWAY ACADEMY (THE),11210,BROOKLYN,NY,1,847.0,-1.0,5.0
360015302673,PS 198,11210,BROOKLYN,NY,1,388.0,-1.0,5.0
360015302695,PS 206 JOSEPH F LAMB,11229,BROOKLYN,NY,1,1518.0,0.0,8.0
360015302697,PS 207 ELIZABETH G LEARY,11234,BROOKLYN,NY,1,1082.0,-1.0,8.0
360015302717,PS 217 COLONEL DAVID MARCUS SCHOOL,11230,BROOKLYN,NY,1,1120.0,-1.0,5.0
360015302727,PS 222 KATHERINE R SNYDER,11234,BROOKLYN,NY,1,862.0,0.0,5.0
360015302748,JHS 234 ARTHUR W CUNNINGHAM,11229,BROOKLYN,NY,2,1551.0,6.0,8.0
360015302752,PS 236 MILL BASIN,11234,BROOKLYN,NY,1,605.0,-1.0,5.0
360015302755,ANDRIES HUDDE,11210,BROOKLYN,NY,2,683.0,6.0,8.0
360015302768,PS 254 DAG HAMMARSKJOLD,11235,BROOKLYN,NY,1,754.0,0.0,5.0
360015302769,PS 255 BARBARA REING SCHOOL,11229,BROOKLYN,NY,1,859.0,0.0,5.0
360015302814,PS 312 BERGEN BEACH,11234,BROOKLYN,NY,1,738.0,-1.0,5.0
360015302852,PS 203 FLOYD BENNETT SCHOOL,11234,BROOKLYN,NY,1,608.0,-1.0,5.0
360015302853,PS 251 PAERDEGAT,11234,BROOKLYN,NY,1,433.0,-1.0,5.0
360015302854,PS 277 GERRITSEN BEACH,11229,BROOKLYN,NY,1,416.0,-1.0,5.0
360015303385,PS 315,11210,BROOKLYN,NY,1,640.0,-1.0,5.0
360015303387,PS 361 EAST FLATBUSH EARLY CHILDHOOD SCHOOL,11210,BROOKLYN,NY,1,559.0,-1.0,5.0
360015304067,PS 134,11218,BROOKLYN,NY,1,609.0,0.0,5.0
360015304070,IS 381,11210,BROOKLYN,NY,2,286.0,6.0,8.0
360015304885,PS 326,11234,BROOKLYN,NY,1,145.0,-1.0,2.0
360015306422,ORIGINS HIGH SCHOOL,11235,BROOKLYN,NY,3,402.0,9.0,12.0
360015306423,PROFESSIONAL PATHWAYS HIGH SCHOOL,11235,BROOKLYN,NY,3,193.0,9.0,12.0
360015306618,PS 889,11218,BROOKLYN,NY,1,198.0,-1.0,2.0
360015306619,MS 890,11218,BROOKLYN,NY,2,291.0,6.0,8.0
360015405313,NEW YORK STATE SCHOOL FOR THE DEAF,13440,ROME,NY,4,54.0,-1.0,12.0
360015505844,CHARTER SCHOOL OF EDUCATIONAL EXCELLENCE,10701,YONKERS,NY,4,869.0,0.0,9.0
360015705846,EXPLORE CHARTER SCHOOL,11226,BROOKLYN,NY,1,547.0,0.0,8.0
360015805847,DEMOCRACY PREPARATORY CHARTER SCHOOL,10037,NEW YORK,NY,3,705.0,6.0,12.0
360015905898,COMMUNITY ROOTS CHARTER SCHOOL,11205,BROOKLYN,NY,1,473.0,0.0,8.0
360016005851,ELMWOOD VILLAGE CHARTER SCHOOL DAYS PARK,14201,BUFFALO,NY,1,449.0,0.0,8.0
360016105893,SOUTH BRONX CLASSICAL CHARTER SCHOOL,10459,BRONX,NY,1,478.0,0.0,8.0
360016205855,ALBANY COMMUNITY CHARTER SCHOOL,12202,ALBANY,NY,1,645.0,0.0,8.0
360016305923,INTERNATIONAL LEADERSHIP CHARTER  HIGH SCHOOL,10463,BRONX,NY,3,376.0,9.0,12.0
360016405887,NIAGARA CHARTER SCHOOL,14304,NIAGARA FALLS,NY,1,347.0,0.0,6.0
360016505889,HYDE LEADERSHIP CHARTER SCHOOL,10474,BRONX,NY,4,965.0,0.0,12.0
360016605902,ACHIEVEMENT FIRST-BUSHWICK CHARTER SCHOOL,11237,BROOKLYN,NY,1,934.0,0.0,8.0
360016705891,NEW HEIGHTS ACADEMY CHARTER SCHOOL,10031,NEW YORK,NY,3,779.0,5.0,12.0
360016905862,SUCCESS ACADEMY CHARTER SCHOOL-HARLEM 1,10026,NEW YORK,NY,4,1326.0,0.0,12.0
360017005867,ACHIEVEMENT FIRST ENDEAVOR CHARTER SCHOOL,11238,BROOKLYN,NY,1,828.0,0.0,8.0
360017205868,LEADERSHIP PREPARATORY BEDFORD STUYVESANT CHARTER SCHOOL,11216,BROOKLYN,NY,4,1149.0,0.0,12.0
360017305854,TRUE NORTH ROCHESTER PREPARATORY CHARTER SCHOOL,14619,ROCHESTER,NY,4,1029.0,0.0,12.0
360094305973,ICAHN CHARTER SCHOOL 2,10462,BRONX,NY,1,323.0,0.0,8.0
360094405974,KINGS COLLEGIATE CHARTER SCHOOL,11203,BROOKLYN,NY,4,1006.0,0.0,11.0
360094505946,GREEN TECH HIGH CHARTER SCHOOL,12202,ALBANY,NY,3,358.0,6.0,12.0
360094605936,HENRY JOHNSON CHARTER SCHOOL,12206,ALBANY,NY,1,363.0,0.0,4.0
360094706500,SUNMOUNT DEVELOPMENTAL CENTER,12986,TUPPER LAKE,NY,7,9.0,10.0,10.0
360094706540,BROOME DEVELOPMENTAL CENTER,13905,BINGHAMTON,NY,-1,,,
360094806058,NORTHSIDE CHARTER HIGH SCHOOL,11222,BROOKLYN,NY,3,395.0,9.0,12.0
360094906082,PAVE ACADEMY CHARTER SCHOOL,11231,BROOKLYN,NY,1,517.0,0.0,8.0
360095005995,ROCHESTER ACADEMY CHARTER SCHOOL,14611,ROCHESTER,NY,4,644.0,0.0,12.0
360095206000,THE EQUITY PROJECT CHARTER SCHOOL,10040,NEW YORK,NY,1,958.0,0.0,8.0
360095306018,SUCCESS ACADEMY CHARTER SCHOOL-HARLEM 4,10026,NEW YORK,NY,1,412.0,0.0,5.0
360095406017,SUCCESS ACADEMY CHARTER SCHOOL-HARLEM 2,10035,NEW YORK,NY,1,672.0,0.0,8.0
360095506027,ICAHN CHARTER SCHOOL 3,10461,BRONX,NY,1,319.0,0.0,8.0
360095606025,BRONX ACADEMY OF PROMISE CHARTER SCHOOL,10452,BRONX,NY,1,599.0,0.0,8.0
360095706068,VOICE CHARTER SCHOOL OF NEW YORK,11106,LONG ISLAND CITY,NY,1,671.0,0.0,8.0
360095806007,ST. HOPE LEADERSHIP ACADEMY CHARTER SCHOOL,10030,NEW YORK,NY,2,295.0,6.0,8.0
360095906073,NYC CHARTER HS - AECI,10451,BRONX,NY,3,449.0,9.0,12.0
360096006013,MOTT HAVEN ACADEMY CHARTER SCHOOL,10454,BRONX,NY,1,467.0,-1.0,8.0
360096106071,LA CIMA CHARTER SCHOOL,11221,BROOKLYN,NY,1,337.0,0.0,5.0
360096206037,SUCCESS ACADEMY CHARTER SCHOOL-HARLEM 3,10029,NEW YORK,NY,4,1207.0,0.0,11.0
360096306039,UNIVERSITY PREP CHARTER HIGH SCHOOL,10455,BRONX,NY,3,450.0,9.0,12.0
360096406038,DREAM CHARTER SCHOOL,10029,NEW YORK,NY,4,805.0,0.0,11.0
360096506044,BEDFORD STUYVESANT COLLEGIATE CHARTER SCHOOL,11221,BROOKLYN,NY,2,346.0,5.0,8.0
360096606069,BROOKLYN ASCEND CHARTER SCHOOL,11212,BROOKLYN,NY,4,1586.0,0.0,12.0
360096706008,BGLIG-SHIRLEY RODRIGUEZ-REMENESKI CS,10451,BRONX,NY,1,441.0,0.0,8.0
360096806074,BRONX COMMUNITY CHARTER SCHOOL,10467,BRONX,NY,1,518.0,0.0,8.0
360096906014,ACHIEVEMENT FIRST BROWNSVILLE CHARTER SCHOOL,11233,BROOKLYN,NY,4,1174.0,0.0,12.0
360097006034,ALOMA D JOHNSON CHARTER SCHOOL,14214,BUFFALO,NY,-1,,,
360098406165,BROWNSVILLE COLLEGIATE  CHARTER SCHOOL,11212,BROOKLYN,NY,2,276.0,5.0,9.0
360098606161,GIRLS PREPARATORY CHARTER SCHOOL OF THE BRONX,10455,BRONX,NY,1,759.0,-1.0,8.0
360098706124,GROWING UP GREEN CHARTER SCHOOL,11101,LONG ISLAND CITY,NY,1,793.0,0.0,8.0
360098806137,EVERGREEN CHARTER SCHOOL,11550,HEMPSTEAD,NY,1,592.0,0.0,8.0
360098906097,BROOKLYN SCHOLARS CHARTER SCHOOL,11208,BROOKLYN,NY,1,691.0,0.0,8.0
360099006102,NEW ROOTS CHARTER SCHOOL,14851,ITHACA,NY,3,109.0,9.0,12.0
360099106123,BROOKLYN PROSPECT CHARTER SCHOOL-CSD 15,11218,BROOKLYN,NY,3,705.0,7.0,12.0
360099206119,TRUE NORTH TROY PREPARATORY CHARTER SCHOOL,12180,TROY,NY,4,684.0,0.0,11.0
360099306157,LEADERSHIP PREPARATORY OCEAN HILL CHARTER SCHOOL,11212,BROOKLYN,NY,4,1282.0,0.0,12.0
360099406151,EXPLORE EMPOWER CHARTER SCHOOL,11213,BROOKLYN,NY,1,493.0,0.0,8.0
360099506103,ICAHN CHARTER SCHOOL 4,10461,BRONX,NY,1,316.0,0.0,8.0
360099606147,JOHN W LAVELLE PREPARATORY CHARTER SCHOOL,10311,STATEN ISLAND,NY,4,739.0,3.0,12.0
360099706131,ACADEMY CHARTER SCHOOL,11550,HEMPSTEAD,NY,4,1717.0,-1.0,12.0
360099806114,SUMMIT ACADEMY CHARTER SCHOOL,11231,BROOKLYN,NY,3,303.0,6.0,12.0
360100006112,EXCELLENCE GIRLS CHARTER SCHOOL,11221,BROOKLYN,NY,4,1397.0,0.0,12.0
360100106154,ACADEMIC LEADERSHIP CHARTER SCHOOL,10454,BRONX,NY,1,603.0,0.0,8.0
360100206167,BROWNSVILLE ASCEND CHARTER SCHOOL,11212,BROOKLYN,NY,1,1057.0,0.0,8.0
360100306159,HEBREW LANGUAGE ACADEMY CHARTER SCHOOL,11234,BROOKLYN,NY,1,670.0,0.0,8.0
360100406101,CONEY ISLAND PREPARATORY PUBLIC CHARTER SCHOOL,11223,BROOKLYN,NY,4,1016.0,0.0,12.0
360100506110,EQUALITY CHARTER SCHOOL,10475,BRONX,NY,3,643.0,6.0,12.0
360100606202,ALBANY LEADERSHIP CHARTER HIGH SCHOOL FOR GIRLS,12208,ALBANY,NY,3,309.0,9.0,12.0
360100806204,UNIVERSITY PREPARATORY CHARTER SCHOOL FOR YOUNG MEN,14613,ROCHESTER,NY,3,393.0,7.0,12.0
360100906212,SUCCESS ACADEMY CHARTER SCHOOL-HARLEM 5,10030,NEW YORK,NY,1,799.0,0.0,8.0
360101006183,DEMOCRACY PREP HARLEM CHARTER SCHOOL,10030,NEW YORK,NY,4,1084.0,0.0,12.0
360101106211,SUCCESS ACADEMY CHARTER SCHOOL-BRONX 1,10451,BRONX,NY,1,577.0,0.0,7.0
360101206219,SUCCESS ACADEMY CHARTER SCHOOL-BRONX 2,10456,BRONX,NY,1,858.0,0.0,8.0
360101406171,CULTURAL ARTS ACADEMY CHARTER SCHOOL AT SPRING CREEK,11212,BROOKLYN,NY,1,269.0,0.0,5.0
360101506206,BROOKLYN DREAMS CHARTER SCHOOL,11230,BROOKLYN,NY,1,640.0,0.0,8.0
360101606201,LEADERSHIP PREPARATORY BROWNSVILLE CHARTER SCHOOL,11212,BROOKLYN,NY,1,744.0,0.0,8.0
360101706172,BUSHWICK ASCEND CHARTER SCHOOL,11221,BROOKLYN,NY,1,911.0,0.0,8.0
360101806192,CHALLENGE PREPARATORY CHARTER SCHOOL,11691,FAR ROCKAWAY,NY,1,806.0,0.0,8.0
360101906215,NEW WORLD PREPARATORY CHARTER SCHOOL,10302,STATEN ISLAND,NY,2,569.0,0.0,8.0
360102206239,HEALTH SCIENCES CHARTER SCHOOL,14209,BUFFALO,NY,3,380.0,9.0,12.0
360102306232,NEW YORK FRENCH-AMERICAN CHARTER SCHOOL,10027,NEW YORK,NY,1,301.0,-1.0,7.0
360102406241,INWOOD ACADEMY FOR LEADERSHIP CHARTER SCHOOL,10034,NEW YORK,NY,3,952.0,5.0,12.0
360102506233,METROPOLITAN LIGHTHOUSE CHARTER SCHOOL,10452,BRONX,NY,4,629.0,0.0,11.0
360102706234,DR RICHARD IZQUIERDO HEALTH AND SCIENCE CHARTER SCHOOL,10456,BRONX,NY,3,774.0,6.0,12.0
360102806237,ACHIEVEMENT FIRST APOLLO CHARTER SCHOOL,11208,BROOKLYN,NY,1,871.0,0.0,8.0
360102906236,BEDFORD STUYVESANT NEW BEGINNINGS CHARTER SCHOOL,11206,BROOKLYN,NY,1,717.0,0.0,8.0
